X	Y	Z	influencia	Az
4402903.225	7519632.833	-6015.955224	0.003807	12.22
4402972.746	7519632.833	-6008.875628	0.003822	12.22
4403042.267	7519632.833	-6001.9239	0.003836	12.22
4403111.787	7519632.833	-5995.099958	0.003851	12.22
4403181.308	7519632.833	-5988.387846	0.003866	12.22
4403250.828	7519632.833	-5981.756886	0.003881	12.22
4403320.349	7519632.833	-5975.160756	0.003896	12.22
4403389.869	7519632.833	-5968.533964	0.003912	12.22
4403459.39	7519632.833	-5961.78963	0.003927	12.22
4403528.91	7519632.833	-5954.822784	0.003943	12.22
4403598.431	7519632.833	-5947.519173	0.003959	12.22
4403667.951	7519632.833	-5939.766837	0.003975	12.22
4403737.472	7519632.833	-5931.471101	0.003991	12.22
4403806.993	7519632.833	-5922.573863	0.004008	12.22
4403876.513	7519632.833	-5913.066587	0.004024	12.22
4403946.034	7519632.833	-5902.98128	0.004041	12.22
4404015.554	7519632.833	-5892.363172	0.004058	12.22
4404085.075	7519632.833	-5881.248921	0.004075	12.22
4404154.595	7519632.833	-5869.664206	0.004093	12.22
4404224.116	7519632.833	-5857.633355	0.00411	12.22
4404293.636	7519632.833	-5845.191894	0.004128	12.22
4404363.157	7519632.833	-5832.401202	0.004146	12.22
4404432.677	7519632.833	-5819.36157	0.004164	12.22
4404502.198	7519632.833	-5806.21234	0.004183	12.22
4404571.719	7519632.833	-5793.11061	0.004201	12.22
4404641.239	7519632.833	-5780.194093	0.00422	12.22
4404710.76	7519632.833	-5767.54749	0.004239	12.22
4404780.28	7519632.833	-5755.189563	0.004259	12.22
4404849.801	7519632.833	-5743.080178	0.004278	12.22
4404919.321	7519632.833	-5731.135583	0.004298	12.22
4404988.842	7519632.833	-5719.246344	0.004318	12.22
4405058.362	7519632.833	-5707.299577	0.004338	12.22
4405127.883	7519632.833	-5695.203226	0.004359	12.22
4405197.404	7519632.833	-5682.902816	0.004379	12.22
4405266.924	7519632.833	-5670.383321	0.004401	12.22
4405336.445	7519632.833	-5657.66113	0.004422	12.22
4405405.965	7519632.833	-5644.778791	0.004443	12.22
4405475.486	7519632.833	-5631.807469	0.004465	12.22
4405545.006	7519632.833	-5618.84815	0.004488	12.22
4405614.527	7519632.833	-5606.017968	0.00451	12.22
4405684.047	7519632.833	-5593.416172	0.004533	12.22
4405753.568	7519632.833	-5581.081245	0.004556	12.22
4405823.088	7519632.833	-5568.965093	0.004579	12.22
4405892.609	7519632.833	-5556.943071	0.004603	12.22
4405962.13	7519632.833	-5544.851245	0.004627	12.22
4406031.65	7519632.833	-5532.523345	0.004652	12.22
4406101.171	7519632.833	-5519.807121	0.004676	12.22
4406170.691	7519632.833	-5506.560959	0.004701	12.22
4406240.212	7519632.833	-5492.644032	0.004727	12.22
4406309.732	7519632.833	-5477.907523	0.004753	12.22
4406379.253	7519632.833	-5462.186021	0.004779	12.22
4406448.773	7519632.833	-5445.291629	0.004806	12.22
4406518.294	7519632.833	-5427.015442	0.004833	12.22
4406587.814	7519632.833	-5407.133732	0.00486	12.22
4406657.335	7519632.833	-5385.422462	0.004888	12.22
4406726.856	7519632.833	-5361.702282	0.004916	12.22
4406796.376	7519632.833	-5335.918549	0.004945	12.22
4406865.897	7519632.833	-5308.206602	0.004974	12.22
4406935.417	7519632.833	-5278.879753	0.005004	12.22
4407004.938	7519632.833	-5248.338416	0.005034	12.22
4407074.458	7519632.833	-5216.960541	0.005064	12.22
4407143.979	7519632.833	-5185.030944	0.005095	12.22
4407213.499	7519632.833	-5152.724353	0.005127	12.22
4407283.02	7519632.833	-5120.126502	0.005159	12.22
4407352.54	7519632.833	-5087.272598	0.005192	12.22
4407422.061	7519632.833	-5054.188991	0.005225	12.22
4407491.582	7519632.833	-5020.928335	0.005259	12.22
4407561.102	7519632.833	-4987.586006	0.005293	12.22
4407630.623	7519632.833	-4954.287	0.005328	12.22
4407700.143	7519632.833	-4921.148676	0.005364	12.22
4407769.664	7519632.833	-4888.241366	0.0054	12.22
4407839.184	7519632.833	-4855.567225	0.005437	12.22
4407908.705	7519632.833	-4823.064963	0.005475	12.22
4407978.225	7519632.833	-4790.641105	0.005513	12.22
4408047.746	7519632.833	-4758.225987	0.005552	12.22
4408117.267	7519632.833	-4725.844247	0.005592	12.22
4408186.787	7519632.833	-4693.674324	0.005632	12.22
4408256.308	7519632.833	-4662.059876	0.005674	12.22
4408325.828	7519632.833	-4631.442341	0.005716	12.22
4408395.349	7519632.833	-4602.219665	0.005759	12.22
4408464.869	7519632.833	-4574.596632	0.005803	12.22
4408534.39	7519632.833	-4548.519677	0.005847	12.22
4408603.91	7519632.833	-4523.722918	0.005893	12.22
4408673.431	7519632.833	-4499.809958	0.00594	12.22
4408742.951	7519632.833	-4476.292878	0.005988	12.22
4408812.472	7519632.833	-4452.616102	0.006036	12.22
4408881.993	7519632.833	-4428.259386	0.006086	12.22
4408951.513	7519632.833	-4402.936333	0.006137	12.22
4409021.034	7519632.833	-4376.771109	0.006189	12.22
4409090.554	7519632.833	-4350.310848	0.006242	12.22
4409160.075	7519632.833	-4324.333497	0.006297	12.22
4409229.595	7519632.833	-4299.537945	0.006352	12.22
4409299.116	7519632.833	-4276.284179	0.00641	12.22
4409368.636	7519632.833	-4254.527729	0.006468	12.22
4409438.157	7519632.833	-4233.94628	0.006528	12.22
4409507.677	7519632.833	-4214.122939	0.006589	12.22
4409577.198	7519632.833	-4194.666586	0.006652	12.22
4409646.719	7519632.833	-4175.251299	0.006717	12.22
4409716.239	7519632.833	-4155.617036	0.006783	12.22
4409785.76	7519632.833	-4135.571937	0.006852	12.22
4409855.28	7519632.833	-4115.011	0.006921	12.22
4409924.801	7519632.833	-4093.939003	0.006993	12.22
4409994.321	7519632.833	-4072.474164	0.007067	12.22
4410063.842	7519632.833	-4050.82407	0.007143	12.22
4410133.362	7519632.833	-4029.249032	0.007222	12.22
4410202.883	7519632.833	-4008.031996	0.007302	12.22
4410272.404	7519632.833	nan	0.007385	12.22
4410341.924	7519632.833	nan	0.007471	12.22
4410411.445	7519632.833	nan	0.007559	12.22
4410480.965	7519632.833	nan	0.007651	12.22
4410550.486	7519632.833	nan	0.007745	12.22
4410620.006	7519632.833	nan	0.007842	12.22
4410689.527	7519632.833	nan	0.007943	12.22
4410759.047	7519632.833	nan	0.008047	12.22
4410828.568	7519632.833	nan	0.008155	12.22
4410898.088	7519632.833	nan	0.008267	12.22
4410967.609	7519632.833	nan	0.008383	12.22
4411037.13	7519632.833	nan	0.008503	12.22
4411106.65	7519632.833	nan	0.008628	12.22
4411176.171	7519632.833	nan	0.008759	12.22
4411245.691	7519632.833	nan	0.008894	12.22
4411315.212	7519632.833	nan	0.009036	12.22
4411384.732	7519632.833	nan	0.009183	12.22
4411454.253	7519632.833	nan	0.009337	12.22
4411523.773	7519632.833	nan	0.009498	12.22
4411593.294	7519632.833	nan	0.009667	12.22
4411662.814	7519632.833	nan	0.009844	12.22
4411732.335	7519632.833	nan	0.01003	12.22
4411801.856	7519632.833	nan	0.010226	12.22
4411871.376	7519632.833	nan	0.010433	12.22
4411940.897	7519632.833	nan	0.01065	12.22
4412010.417	7519632.833	nan	0.010881	12.22
4412079.938	7519632.833	nan	0.011125	12.22
4412149.458	7519632.833	nan	0.011384	12.22
4412218.979	7519632.833	nan	0.01166	12.22
4412288.499	7519632.833	nan	0.011955	12.22
4412358.02	7519632.833	nan	0.01227	12.22
4412427.54	7519632.833	nan	0.012608	12.22
4412497.061	7519632.833	nan	0.012973	12.22
4412566.582	7519632.833	nan	0.013367	12.22
4412636.102	7519632.833	nan	0.013795	12.22
4412705.623	7519632.833	nan	0.014262	12.22
4412775.143	7519632.833	nan	0.014773	12.22
4412844.664	7519632.833	nan	0.015335	12.22
4412914.184	7519632.833	nan	0.01596	12.22
4412983.705	7519632.833	nan	0.016656	12.22
4413053.225	7519632.833	nan	0.01744	12.22
4413122.746	7519632.833	nan	0.018331	12.22
4413192.267	7519632.833	nan	0.019355	12.22
4394282.677	7519811.942	nan	0.002686	10.4
4394352.198	7519811.942	nan	0.002692	10.4
4394421.719	7519811.942	nan	0.002698	10.4
4394491.239	7519811.942	nan	0.002703	10.4
4394560.76	7519811.942	nan	0.002709	10.4
4394630.28	7519811.942	nan	0.002715	10.4
4394699.801	7519811.942	nan	0.002721	10.4
4394769.321	7519811.942	nan	0.002727	10.4
4394838.842	7519811.942	nan	0.002733	10.4
4394908.362	7519811.942	nan	0.002739	10.4
4394977.883	7519811.942	nan	0.002745	10.4
4395047.404	7519811.942	nan	0.002751	10.4
4395116.924	7519811.942	nan	0.002757	10.4
4395186.445	7519811.942	nan	0.002763	10.4
4395255.965	7519811.942	nan	0.00277	10.4
4395325.486	7519811.942	nan	0.002776	10.4
4395395.006	7519811.942	nan	0.002782	10.4
4395464.527	7519811.942	nan	0.002788	10.4
4395534.047	7519811.942	nan	0.002795	10.4
4395603.568	7519811.942	nan	0.002801	10.4
4395673.088	7519811.942	nan	0.002808	10.4
4395742.609	7519811.942	nan	0.002814	10.4
4395812.13	7519811.942	nan	0.00282	10.4
4395881.65	7519811.942	nan	0.002827	10.4
4395951.171	7519811.942	nan	0.002834	10.4
4396020.691	7519811.942	nan	0.00284	10.4
4396090.212	7519811.942	nan	0.002847	10.4
4396159.732	7519811.942	nan	0.002854	10.4
4396229.253	7519811.942	nan	0.00286	10.4
4396298.773	7519811.942	nan	0.002867	10.4
4396368.294	7519811.942	nan	0.002874	10.4
4396437.814	7519811.942	nan	0.002881	10.4
4396507.335	7519811.942	nan	0.002888	10.4
4396576.856	7519811.942	nan	0.002895	10.4
4396646.376	7519811.942	nan	0.002902	10.4
4396715.897	7519811.942	nan	0.002909	10.4
4396785.417	7519811.942	nan	0.002916	10.4
4396854.938	7519811.942	nan	0.002923	10.4
4396924.458	7519811.942	nan	0.00293	10.4
4396993.979	7519811.942	nan	0.002937	10.4
4397063.499	7519811.942	nan	0.002945	10.4
4397133.02	7519811.942	nan	0.002952	10.4
4397202.54	7519811.942	nan	0.002959	10.4
4397272.061	7519811.942	nan	0.002967	10.4
4397341.582	7519811.942	nan	0.002974	10.4
4397411.102	7519811.942	nan	0.002982	10.4
4397480.623	7519811.942	nan	0.002989	10.4
4397550.143	7519811.942	nan	0.002997	10.4
4397619.664	7519811.942	nan	0.003005	10.4
4397689.184	7519811.942	nan	0.003012	10.4
4397758.705	7519811.942	nan	0.00302	10.4
4397828.225	7519811.942	nan	0.003028	10.4
4397897.746	7519811.942	nan	0.003036	10.4
4397967.267	7519811.942	nan	0.003044	10.4
4398036.787	7519811.942	nan	0.003052	10.4
4398106.308	7519811.942	nan	0.00306	10.4
4398175.828	7519811.942	nan	0.003068	10.4
4398245.349	7519811.942	nan	0.003076	10.4
4398314.869	7519811.942	-6325.665987	0.003085	10.4
4398384.39	7519811.942	-6323.877413	0.003093	10.4
4398453.91	7519811.942	-6322.269722	0.003101	10.4
4398523.431	7519811.942	-6320.857264	0.00311	10.4
4398592.951	7519811.942	-6319.656667	0.003118	10.4
4398662.472	7519811.942	-6318.68702	0.003127	10.4
4398731.993	7519811.942	-6317.966634	0.003135	10.4
4398801.513	7519811.942	-6317.508817	0.003144	10.4
4398871.034	7519811.942	-6317.31854	0.003153	10.4
4398940.554	7519811.942	-6317.388169	0.003161	10.4
4399010.075	7519811.942	-6317.69235	0.00317	10.4
4399079.595	7519811.942	-6318.186363	0.003179	10.4
4399149.116	7519811.942	-6318.809956	0.003188	10.4
4399218.636	7519811.942	-6319.493249	0.003197	10.4
4399288.157	7519811.942	-6320.160704	0.003206	10.4
4399357.677	7519811.942	-6320.732679	0.003215	10.4
4399427.198	7519811.942	-6321.126683	0.003225	10.4
4399496.719	7519811.942	-6321.259697	0.003234	10.4
4399566.239	7519811.942	-6321.048718	0.003243	10.4
4399635.76	7519811.942	-6320.406061	0.003253	10.4
4399705.28	7519811.942	-6319.23566	0.003262	10.4
4399774.801	7519811.942	-6317.44327	0.003272	10.4
4399844.321	7519811.942	-6314.960425	0.003281	10.4
4399913.842	7519811.942	-6311.76441	0.003291	10.4
4399983.362	7519811.942	-6307.880884	0.003301	10.4
4400052.883	7519811.942	-6303.372488	0.003311	10.4
4400122.404	7519811.942	-6298.321075	0.003321	10.4
4400191.924	7519811.942	-6292.808798	0.003331	12.22
4400261.445	7519811.942	-6286.907046	0.003341	12.22
4400330.965	7519811.942	-6280.679743	0.003351	12.22
4400400.486	7519811.942	-6274.193937	0.003362	12.22
4400470.006	7519811.942	-6267.524987	0.003372	12.22
4400539.527	7519811.942	-6260.752638	0.003382	12.22
4400609.047	7519811.942	-6253.952195	0.003393	12.22
4400678.568	7519811.942	-6247.184969	0.003404	12.22
4400748.088	7519811.942	-6240.491025	0.003414	12.22
4400817.609	7519811.942	-6233.886702	0.003425	12.22
4400887.13	7519811.942	-6227.367074	0.003436	12.22
4400956.65	7519811.942	-6220.911527	0.003447	12.22
4401026.171	7519811.942	-6214.490013	0.003458	12.22
4401095.691	7519811.942	-6208.06775	0.003469	12.22
4401165.212	7519811.942	-6201.607472	0.003481	12.22
4401234.732	7519811.942	-6195.070314	0.003492	12.22
4401304.253	7519811.942	-6188.418028	0.003504	12.22
4401373.773	7519811.942	-6181.61891	0.003515	12.22
4401443.294	7519811.942	-6174.655906	0.003527	12.22
4401512.814	7519811.942	-6167.531129	0.003539	12.22
4401582.335	7519811.942	-6160.262906	0.003551	12.22
4401651.856	7519811.942	-6152.878132	0.003563	12.22
4401721.376	7519811.942	-6145.40532	0.003575	12.22
4401790.897	7519811.942	-6137.870612	0.003587	12.22
4401860.417	7519811.942	-6130.296142	0.003599	12.22
4401929.938	7519811.942	-6122.699783	0.003612	12.22
4401999.458	7519811.942	-6115.095439	0.003624	12.22
4402068.979	7519811.942	-6107.493221	0.003637	12.22
4402138.499	7519811.942	-6099.899528	0.00365	12.22
4402208.02	7519811.942	-6092.317557	0.003663	12.22
4402277.54	7519811.942	-6084.74839	0.003676	12.22
4402347.061	7519811.942	-6077.192269	0.003689	12.22
4402416.582	7519811.942	-6069.649471	0.003702	12.22
4402486.102	7519811.942	-6062.120679	0.003716	12.22
4402555.623	7519811.942	-6054.607461	0.003729	12.22
4402625.143	7519811.942	-6047.113646	0.003743	12.22
4402694.664	7519811.942	-6039.64764	0.003757	12.22
4402764.184	7519811.942	-6032.22483	0.003771	12.22
4402833.705	7519811.942	-6024.868808	0.003785	12.22
4402903.225	7519811.942	-6017.609771	0.003799	12.22
4402972.746	7519811.942	-6010.478722	0.003814	12.22
4403042.267	7519811.942	-6003.498762	0.003828	12.22
4403111.787	7519811.942	-5996.678059	0.003843	12.22
4403181.308	7519811.942	-5990.007526	0.003858	12.22
4403250.828	7519811.942	-5983.460801	0.003873	12.22
4403320.349	7519811.942	-5976.992571	0.003888	12.22
4403389.869	7519811.942	-5970.53517	0.003903	12.22
4403459.39	7519811.942	-5963.996976	0.003919	12.22
4403528.91	7519811.942	-5957.266132	0.003934	12.22
4403598.431	7519811.942	-5950.219988	0.00395	12.22
4403667.951	7519811.942	-5942.738258	0.003966	12.22
4403737.472	7519811.942	-5934.719714	0.003982	12.22
4403806.993	7519811.942	-5926.101592	0.003999	12.22
4403876.513	7519811.942	-5916.871209	0.004015	12.22
4403946.034	7519811.942	-5907.055918	0.004032	12.22
4404015.554	7519811.942	-5896.696349	0.004049	12.22
4404085.075	7519811.942	-5885.825761	0.004066	12.22
4404154.595	7519811.942	-5874.467805	0.004083	12.22
4404224.116	7519811.942	-5862.645102	0.0041	12.22
4404293.636	7519811.942	-5850.390674	0.004118	12.22
4404363.157	7519811.942	-5837.762285	0.004136	12.22
4404432.677	7519811.942	-5824.855744	0.004154	12.22
4404502.198	7519811.942	-5811.805228	0.004172	12.22
4404571.719	7519811.942	-5798.762219	0.004191	12.22
4404641.239	7519811.942	-5785.859071	0.00421	12.22
4404710.76	7519811.942	-5773.176284	0.004229	12.22
4404780.28	7519811.942	-5760.730117	0.004248	12.22
4404849.801	7519811.942	-5748.479691	0.004267	12.22
4404919.321	7519811.942	-5736.342002	0.004287	12.22
4404988.842	7519811.942	-5724.209704	0.004307	12.22
4405058.362	7519811.942	-5711.974399	0.004327	12.22
4405127.883	7519811.942	-5699.55379	0.004347	12.22
4405197.404	7519811.942	-5686.911588	0.004368	12.22
4405266.924	7519811.942	-5674.060306	0.004389	12.22
4405336.445	7519811.942	-5661.05093	0.00441	12.22
4405405.965	7519811.942	-5647.96287	0.004431	12.22
4405475.486	7519811.942	-5634.900823	0.004453	12.22
4405545.006	7519811.942	-5621.991428	0.004475	12.22
4405614.527	7519811.942	-5609.366107	0.004497	12.22
4405684.047	7519811.942	-5597.123009	0.00452	12.22
4405753.568	7519811.942	-5585.280173	0.004543	12.22
4405823.088	7519811.942	-5573.749627	0.004566	12.22
4405892.609	7519811.942	-5562.354021	0.00459	12.22
4405962.13	7519811.942	-5550.876295	0.004614	12.22
4406031.65	7519811.942	-5539.111146	0.004638	12.22
4406101.171	7519811.942	-5526.892092	0.004662	12.22
4406170.691	7519811.942	-5514.08902	0.004687	12.22
4406240.212	7519811.942	-5500.589025	0.004713	12.22
4406309.732	7519811.942	-5486.274749	0.004738	12.22
4406379.253	7519811.942	-5471.005869	0.004764	12.22
4406448.773	7519811.942	-5454.606294	0.004791	12.22
4406518.294	7519811.942	-5436.859267	0.004817	12.22
4406587.814	7519811.942	-5417.5107	0.004845	12.22
4406657.335	7519811.942	-5396.291213	0.004872	12.22
4406726.856	7519811.942	-5372.979352	0.0049	12.22
4406796.376	7519811.942	-5347.500421	0.004929	12.22
4406865.897	7519811.942	-5319.999299	0.004958	12.22
4406935.417	7519811.942	-5290.821111	0.004987	12.22
4407004.938	7519811.942	-5260.40399	0.005017	12.22
4407074.458	7519811.942	-5229.153829	0.005047	12.22
4407143.979	7519811.942	-5197.365764	0.005078	12.22
4407213.499	7519811.942	-5165.207819	0.005109	12.22
4407283.02	7519811.942	-5132.746906	0.005141	12.22
4407352.54	7519811.942	-5099.993199	0.005173	12.22
4407422.061	7519811.942	-5066.94891	0.005206	12.22
4407491.582	7519811.942	-5033.652035	0.00524	12.22
4407561.102	7519811.942	-5000.199199	0.005274	12.22
4407630.623	7519811.942	-4966.731382	0.005309	12.22
4407700.143	7519811.942	-4933.386882	0.005344	12.22
4407769.664	7519811.942	-4900.249208	0.00538	12.22
4407839.184	7519811.942	-4867.31799	0.005416	12.22
4407908.705	7519811.942	-4834.514282	0.005454	12.22
4407978.225	7519811.942	-4801.719337	0.005491	12.22
4408047.746	7519811.942	-4768.84124	0.00553	12.22
4408117.267	7519811.942	-4735.897392	0.005569	12.22
4408186.787	7519811.942	-4703.087861	0.00561	12.22
4408256.308	7519811.942	-4670.819696	0.00565	12.22
4408325.828	7519811.942	-4639.639753	0.005692	12.22
4408395.349	7519811.942	-4610.068119	0.005735	12.22
4408464.869	7519811.942	-4582.402667	0.005778	12.22
4408534.39	7519811.942	-4556.614823	0.005822	12.22
4408603.91	7519811.942	-4532.386655	0.005868	12.22
4408673.431	7519811.942	-4509.211318	0.005914	12.22
4408742.951	7519811.942	-4486.461039	0.005961	12.22
4408812.472	7519811.942	-4463.440682	0.006009	12.22
4408881.993	7519811.942	-4439.521786	0.006058	12.22
4408951.513	7519811.942	-4414.370785	0.006108	12.22
4409021.034	7519811.942	-4388.140795	0.00616	12.22
4409090.554	7519811.942	-4361.471752	0.006212	12.22
4409160.075	7519811.942	-4335.260825	0.006266	12.22
4409229.595	7519811.942	-4310.306568	0.006321	12.22
4409299.116	7519811.942	-4287.016725	0.006377	12.22
4409368.636	7519811.942	-4265.339765	0.006435	12.22
4409438.157	7519811.942	-4244.914564	0.006494	12.22
4409507.677	7519811.942	-4225.282017	0.006555	12.22
4409577.198	7519811.942	-4206.021503	0.006617	12.22
4409646.719	7519811.942	nan	0.006681	12.22
4409716.239	7519811.942	nan	0.006746	12.22
4409785.76	7519811.942	nan	0.006813	12.22
4409855.28	7519811.942	nan	0.006882	12.22
4409924.801	7519811.942	nan	0.006953	12.22
4409994.321	7519811.942	nan	0.007026	12.22
4410063.842	7519811.942	nan	0.007101	12.22
4410133.362	7519811.942	nan	0.007178	12.22
4410202.883	7519811.942	nan	0.007257	12.22
4410272.404	7519811.942	nan	0.007339	12.22
4410341.924	7519811.942	nan	0.007423	12.22
4410411.445	7519811.942	nan	0.00751	12.22
4410480.965	7519811.942	nan	0.007599	12.22
4410550.486	7519811.942	nan	0.007692	12.22
4410620.006	7519811.942	nan	0.007787	12.22
4410689.527	7519811.942	nan	0.007886	12.22
4410759.047	7519811.942	nan	0.007988	12.22
4410828.568	7519811.942	nan	0.008094	12.22
4410898.088	7519811.942	nan	0.008204	12.22
4410967.609	7519811.942	nan	0.008317	12.22
4411037.13	7519811.942	nan	0.008435	12.22
4411106.65	7519811.942	nan	0.008558	12.22
4411176.171	7519811.942	nan	0.008685	12.22
4411245.691	7519811.942	nan	0.008818	12.22
4411315.212	7519811.942	nan	0.008956	12.22
4411384.732	7519811.942	nan	0.0091	12.22
4411454.253	7519811.942	nan	0.00925	12.22
4411523.773	7519811.942	nan	0.009408	12.22
4411593.294	7519811.942	nan	0.009572	12.22
4411662.814	7519811.942	nan	0.009745	12.22
4411732.335	7519811.942	nan	0.009926	12.22
4411801.856	7519811.942	nan	0.010116	12.22
4411871.376	7519811.942	nan	0.010316	12.22
4411940.897	7519811.942	nan	0.010527	12.22
4412010.417	7519811.942	nan	0.01075	12.22
4412079.938	7519811.942	nan	0.010987	12.22
4412149.458	7519811.942	nan	0.011237	12.22
4412218.979	7519811.942	nan	0.011504	12.22
4412288.499	7519811.942	nan	0.011788	12.22
4412358.02	7519811.942	nan	0.012091	12.22
4412427.54	7519811.942	nan	0.012416	12.22
4412497.061	7519811.942	nan	0.012766	12.22
4412566.582	7519811.942	nan	0.013143	12.22
4412636.102	7519811.942	nan	0.013552	12.22
4412705.623	7519811.942	nan	0.013996	12.22
4412775.143	7519811.942	nan	0.014481	12.22
4412844.664	7519811.942	nan	0.015014	12.22
4412914.184	7519811.942	nan	0.015603	12.22
4412983.705	7519811.942	nan	0.016258	12.22
4413053.225	7519811.942	nan	0.016991	12.22
4413122.746	7519811.942	nan	0.01782	12.22
4413192.267	7519811.942	nan	0.018766	12.22
4394282.677	7519991.052	nan	0.002683	10.4
4394352.198	7519991.052	nan	0.002689	10.4
4394421.719	7519991.052	nan	0.002695	10.4
4394491.239	7519991.052	nan	0.002701	10.4
4394560.76	7519991.052	nan	0.002707	10.4
4394630.28	7519991.052	nan	0.002712	10.4
4394699.801	7519991.052	nan	0.002718	10.4
4394769.321	7519991.052	nan	0.002724	10.4
4394838.842	7519991.052	nan	0.00273	10.4
4394908.362	7519991.052	nan	0.002736	10.4
4394977.883	7519991.052	nan	0.002742	10.4
4395047.404	7519991.052	nan	0.002748	10.4
4395116.924	7519991.052	nan	0.002754	10.4
4395186.445	7519991.052	nan	0.00276	10.4
4395255.965	7519991.052	nan	0.002767	10.4
4395325.486	7519991.052	nan	0.002773	10.4
4395395.006	7519991.052	nan	0.002779	10.4
4395464.527	7519991.052	nan	0.002785	10.4
4395534.047	7519991.052	nan	0.002792	10.4
4395603.568	7519991.052	nan	0.002798	10.4
4395673.088	7519991.052	nan	0.002804	10.4
4395742.609	7519991.052	nan	0.002811	10.4
4395812.13	7519991.052	nan	0.002817	10.4
4395881.65	7519991.052	nan	0.002824	10.4
4395951.171	7519991.052	nan	0.00283	10.4
4396020.691	7519991.052	nan	0.002837	10.4
4396090.212	7519991.052	nan	0.002844	10.4
4396159.732	7519991.052	nan	0.00285	10.4
4396229.253	7519991.052	nan	0.002857	10.4
4396298.773	7519991.052	nan	0.002864	10.4
4396368.294	7519991.052	nan	0.002871	10.4
4396437.814	7519991.052	nan	0.002878	10.4
4396507.335	7519991.052	nan	0.002884	10.4
4396576.856	7519991.052	nan	0.002891	10.4
4396646.376	7519991.052	nan	0.002898	10.4
4396715.897	7519991.052	nan	0.002905	10.4
4396785.417	7519991.052	nan	0.002912	10.4
4396854.938	7519991.052	nan	0.00292	10.4
4396924.458	7519991.052	nan	0.002927	10.4
4396993.979	7519991.052	nan	0.002934	10.4
4397063.499	7519991.052	nan	0.002941	10.4
4397133.02	7519991.052	nan	0.002949	10.4
4397202.54	7519991.052	nan	0.002956	10.4
4397272.061	7519991.052	nan	0.002963	10.4
4397341.582	7519991.052	nan	0.002971	10.4
4397411.102	7519991.052	nan	0.002978	10.4
4397480.623	7519991.052	nan	0.002986	10.4
4397550.143	7519991.052	nan	0.002993	10.4
4397619.664	7519991.052	nan	0.003001	10.4
4397689.184	7519991.052	nan	0.003009	10.4
4397758.705	7519991.052	nan	0.003016	10.4
4397828.225	7519991.052	nan	0.003024	10.4
4397897.746	7519991.052	nan	0.003032	10.4
4397967.267	7519991.052	nan	0.00304	10.4
4398036.787	7519991.052	nan	0.003048	10.4
4398106.308	7519991.052	nan	0.003056	10.4
4398175.828	7519991.052	nan	0.003064	10.4
4398245.349	7519991.052	nan	0.003072	10.4
4398314.869	7519991.052	nan	0.00308	10.4
4398384.39	7519991.052	-6323.93342	0.003089	10.4
4398453.91	7519991.052	-6322.369458	0.003097	10.4
4398523.431	7519991.052	-6321.011374	0.003105	10.4
4398592.951	7519991.052	-6319.873569	0.003114	10.4
4398662.472	7519991.052	-6318.974052	0.003122	10.4
4398731.993	7519991.052	-6318.330725	0.003131	10.4
4398801.513	7519991.052	-6317.956381	0.003139	10.4
4398871.034	7519991.052	-6317.854772	0.003148	10.4
4398940.554	7519991.052	-6318.016279	0.003157	10.4
4399010.075	7519991.052	-6318.413222	0.003165	10.4
4399079.595	7519991.052	-6318.998839	0.003174	10.4
4399149.116	7519991.052	-6319.711501	0.003183	10.4
4399218.636	7519991.052	-6320.480536	0.003192	10.4
4399288.157	7519991.052	-6321.229959	0.003201	10.4
4399357.677	7519991.052	-6321.879978	0.00321	12.22
4399427.198	7519991.052	-6322.348438	0.00322	12.22
4399496.719	7519991.052	-6322.55327	0.003229	12.22
4399566.239	7519991.052	-6322.412898	0.003238	12.22
4399635.76	7519991.052	-6321.841226	0.003247	12.22
4399705.28	7519991.052	-6320.743532	0.003257	12.22
4399774.801	7519991.052	-6319.026184	0.003267	12.22
4399844.321	7519991.052	-6316.620008	0.003276	12.22
4399913.842	7519991.052	-6313.499911	0.003286	12.22
4399983.362	7519991.052	-6309.687888	0.003296	12.22
4400052.883	7519991.052	-6305.242739	0.003305	12.22
4400122.404	7519991.052	-6300.243413	0.003315	12.22
4400191.924	7519991.052	-6294.770545	0.003325	12.22
4400261.445	7519991.052	-6288.895269	0.003335	12.22
4400330.965	7519991.052	-6282.682336	0.003346	12.22
4400400.486	7519991.052	-6276.200607	0.003356	12.22
4400470.006	7519991.052	-6269.528052	0.003366	12.22
4400539.527	7519991.052	-6262.747499	0.003377	12.22
4400609.047	7519991.052	-6255.93747	0.003387	12.22
4400678.568	7519991.052	-6249.162279	0.003398	12.22
4400748.088	7519991.052	-6242.464442	0.003408	12.22
4400817.609	7519991.052	-6235.861874	0.003419	12.22
4400887.13	7519991.052	-6229.350222	0.00343	12.22
4400956.65	7519991.052	-6222.908621	0.003441	12.22
4401026.171	7519991.052	-6216.506323	0.003452	12.22
4401095.691	7519991.052	-6210.107678	0.003463	12.22
4401165.212	7519991.052	-6203.674423	0.003474	12.22
4401234.732	7519991.052	-6197.166474	0.003486	12.22
4401304.253	7519991.052	-6190.544115	0.003497	12.22
4401373.773	7519991.052	-6183.773995	0.003509	12.22
4401443.294	7519991.052	-6176.837374	0.00352	12.22
4401512.814	7519991.052	-6169.734829	0.003532	12.22
4401582.335	7519991.052	-6162.483519	0.003544	12.22
4401651.856	7519991.052	-6155.109749	0.003556	12.22
