X Y Z K_gauss trend plunge
4409577.198 7489900.641 -4255.64975 8.11E-10 100.877 77.444
4409646.719 7489900.641 -4273.531939 6.53E-10 100.658 79.219
4409716.239 7489900.641 -4289.512623 5.22E-10 100.701 81.349
4409785.76 7489900.641 -4303.096048 4.55E-10 101.375 83.845
4409855.28 7489900.641 -4313.828983 4.57E-10 104.322 86.673
4409924.801 7489900.641 -4321.322354 4.88E-10 162.441 89.539
4409994.321 7489900.641 -4325.184219 4.77E-10 268.73 86.887
4410063.842 7489900.641 -4324.851074 3.63E-10 272.537 83.599
4410133.362 7489900.641 -4319.358489 1.18E-09 273.992 80.201
4410202.883 7489900.641 -4307.273543 1.34E-09 274.854 76.78
4410272.404 7489900.641 -4287.095053 -1.32E-11 275.439 73.313
4410341.924 7489900.641 -4258.080317 -1.47E-09 275.775 69.791
4410411.445 7489900.641 -4220.916913 -1.95E-09 275.947 66.314
4410480.965 7489900.641 -4177.663817 -2.28E-09 276.072 63.067
4410550.486 7489900.641 -4131.099738 -2.43E-09 276.177 60.184
4410620.006 7489900.641 -4084.166984 -2.39E-09 276.28 57.807
4410689.527 7489900.641 -4039.82184 -2.17E-09 276.397 56.097
4410759.047 7489900.641 -4000.82039 -1.84E-09 276.546 55.24
4410828.568 7489900.641 -3968.960687 -1.48E-09 276.757 55.452
4410898.088 7489900.641 -3944.166061 -1.14E-09 277.087 56.977
4394977.883 7490079.75 -6261.848901 -6.85E-11 165.842 88.213
4395047.404 7490079.75 -6262.282748 -7.08E-11 168.19 88.25
4395116.924 7490079.75 -6262.618967 -7.38E-11 170.543 88.284
4395186.445 7490079.75 -6262.856962 -7.73E-11 172.969 88.316
4395255.965 7490079.75 -6262.996855 -8.14E-11 175.55 88.347
4395325.486 7490079.75 -6263.041849 -8.61E-11 178.38 88.375
4395395.006 7490079.75 -6262.997191 -9.11E-11 181.547 88.4
4395464.527 7490079.75 -6262.867082 -9.63E-11 185.112 88.42
4395534.047 7490079.75 -6262.651885 -1.02E-10 189.095 88.433
4395603.568 7490079.75 -6262.346339 -1.07E-10 193.472 88.437
4395673.088 7490079.75 -6261.939113 -1.12E-10 198.194 88.429
4395742.609 7490079.75 -6261.413772 -1.19E-10 202.986 88.408
4395812.13 7490079.75 -6260.749388 -1.29E-10 207.712 88.374
4395881.65 7490079.75 -6259.919987 -1.39E-10 212.49 88.325
4395951.171 7490079.75 -6258.896205 -1.48E-10 217.25 88.259
4396020.691 7490079.75 -6257.651993 -1.56E-10 221.894 88.174
4396090.212 7490079.75 -6256.171668 -1.64E-10 226.33 88.07
4396159.732 7490079.75 -6254.450146 -1.71E-10 230.482 87.947
4396229.253 7490079.75 -6252.486928 -1.76E-10 234.296 87.805
4396298.773 7490079.75 -6250.280236 -1.80E-10 237.745 87.647
4396368.294 7490079.75 -6247.823897 -1.83E-10 240.821 87.474
4396437.814 7490079.75 -6245.106075 -1.84E-10 243.537 87.289
4396507.335 7490079.75 -6242.110874 -1.83E-10 245.92 87.095
4396576.856 7490079.75 -6238.822745 -1.81E-10 248.001 86.893
4396646.376 7490079.75 -6235.229349 -1.78E-10 249.814 86.685
4396715.897 7490079.75 -6231.321378 -1.74E-10 251.395 86.474
4396785.417 7490079.75 -6227.094249 -1.69E-10 252.774 86.261
4396854.938 7490079.75 -6222.553104 -1.63E-10 253.98 86.047
4396924.458 7490079.75 -6217.714111 -1.56E-10 255.037 85.834
4396993.979 7490079.75 -6212.598143 -1.49E-10 255.964 85.622
4397063.499 7490079.75 -6207.223059 -1.41E-10 256.777 85.413
4397133.02 7490079.75 -6201.600928 -1.34E-10 257.493 85.208
4397202.54 7490079.75 -6195.738565 -1.26E-10 258.123 85.009
4397272.061 7490079.75 -6189.638491 -1.18E-10 258.678 84.816
4397341.582 7490079.75 -6183.301209 -1.11E-10 259.169 84.63
4397411.102 7490079.75 -6176.728402 -1.04E-10 259.606 84.451
4397480.623 7490079.75 -6169.924112 -9.73E-11 259.996 84.278
4397550.143 7490079.75 -6162.894333 -9.12E-11 260.347 84.113
4397619.664 7490079.75 -6155.648222 -8.56E-11 260.666 83.954
4397689.184 7490079.75 -6148.19984 -8.06E-11 260.959 83.8
4397758.705 7490079.75 -6140.566248 -7.61E-11 261.23 83.651
4397828.225 7490079.75 -6132.76277 -7.23E-11 261.482 83.507
4397897.746 7490079.75 -6124.800359 -6.92E-11 261.719 83.368
4397967.267 7490079.75 -6116.686101 -6.68E-11 261.944 83.232
4398036.787 7490079.75 -6108.423673 -6.51E-11 262.158 83.099
4398106.308 7490079.75 -6100.012923 -6.43E-11 262.363 82.97
4398175.828 7490079.75 -6091.450412 -6.42E-11 262.563 82.843
4398245.349 7490079.75 -6082.730897 -6.48E-11 262.758 82.718
4398314.869 7490079.75 -6073.848511 -6.61E-11 262.949 82.594
4398384.39 7490079.75 -6064.798501 -6.79E-11 263.139 82.469
4398453.91 7490079.75 -6055.579943 -7.01E-11 263.328 82.345
4398523.431 7490079.75 -6046.196323 -7.26E-11 263.517 82.221
4398592.951 7490079.75 -6036.652128 -7.51E-11 263.705 82.099
4398662.472 7490079.75 -6026.949119 -7.73E-11 263.892 81.979
4398731.993 7490079.75 -6017.08606 -7.87E-11 264.078 81.863
4398801.513 7490079.75 -6007.060094 -7.90E-11 264.263 81.755
4398871.034 7490079.75 -5996.866977 -7.75E-11 264.446 81.657
4398940.554 7490079.75 -5986.502024 -7.37E-11 264.624 81.574
4399010.075 7490079.75 -5975.964439 -6.67E-11 264.796 81.51
4399079.595 7490079.75 -5965.263181 -5.59E-11 264.959 81.47
4399149.116 7490079.75 -5954.420679 -4.07E-11 265.109 81.46
4399218.636 7490079.75 -5943.473573 -2.09E-11 265.245 81.484
4399288.157 7490079.75 -5932.471862 2.60E-12 265.364 81.543
4399357.677 7490079.75 -5921.477428 2.82E-11 265.469 81.638
4399427.198 7490079.75 -5910.562332 5.38E-11 265.56 81.765
4399496.719 7490079.75 -5899.807981 7.68E-11 265.643 81.919
4399566.239 7490079.75 -5889.307293 9.51E-11 265.72 82.094
4399635.76 7490079.75 -5879.169026 1.07E-10 265.797 82.28
4399705.28 7490079.75 -5869.514069 1.10E-10 265.879 82.469
4399774.801 7490079.75 -5860.450004 1.05E-10 265.971 82.65
4399844.321 7490079.75 -5852.028023 9.00E-11 266.078 82.813
4399913.842 7490079.75 -5844.210162 6.67E-11 266.204 82.947
4399983.362 7490079.75 -5836.871811 3.53E-11 266.35 83.042
4400052.883 7490079.75 -5829.834958 -2.71E-12 266.517 83.089
4400122.404 7490079.75 -5822.906689 -4.55E-11 266.701 83.082
4400191.924 7490079.75 -5815.904258 -9.07E-11 266.897 83.016
4400261.445 7490079.75 -5808.666044 -1.36E-10 267.099 82.887
4400330.965 7490079.75 -5801.055347 -1.79E-10 267.299 82.696
4400400.486 7490079.75 -5792.959234 -2.17E-10 267.489 82.443
4400470.006 7490079.75 -5784.283292 -2.51E-10 267.665 82.133
4400539.527 7490079.75 -5774.950432 -2.78E-10 267.823 81.771
4400609.047 7490079.75 -5764.909743 -3.00E-10 267.961 81.367
4400678.568 7490079.75 -5754.1459 -3.17E-10 268.08 80.93
4400748.088 7490079.75 -5742.675799 -3.29E-10 268.18 80.469
4400817.609 7490079.75 -5730.534707 -3.37E-10 268.262 79.992
4400887.13 7490079.75 -5717.762479 -3.43E-10 268.328 79.506
4400956.65 7490079.75 -5704.392353 -3.47E-10 268.38 79.016
4401026.171 7490079.75 -5690.442844 -3.49E-10 268.42 78.527
4401095.691 7490079.75 -5675.919149 -3.49E-10 268.45 78.042
4401165.212 7490079.75 -5660.823182 -3.48E-10 268.471 77.562
4401234.732 7490079.75 -5645.158789 -3.46E-10 268.486 77.088
4401304.253 7490079.75 -5628.926864 -3.41E-10 268.498 76.619
4401373.773 7490079.75 -5612.122013 -3.35E-10 268.508 76.154
4401443.294 7490079.75 -5594.737936 -3.28E-10 268.52 75.691
4401512.814 7490079.75 -5576.772827 -3.18E-10 268.536 75.228
4401582.335 7490079.75 -5558.228277 -3.07E-10 268.558 74.764
4401651.856 7490079.75 -5539.106602 -2.94E-10 268.588 74.3
4401721.376 7490079.75 -5519.408721 -2.80E-10 268.627 73.837
4401790.897 7490079.75 -5499.128705 -2.66E-10 268.676 73.377
4401860.417 7490079.75 -5478.249421 -2.52E-10 268.737 72.922
4401929.938 7490079.75 -5456.748061 -2.38E-10 268.811 72.477
4401999.458 7490079.75 -5434.605528 -2.27E-10 268.897 72.045
4402068.979 7490079.75 -5411.806628 -2.20E-10 268.996 71.628
4402138.499 7490079.75 -5388.336106 -2.18E-10 269.109 71.23
4402208.02 7490079.75 -5364.186309 -2.23E-10 269.237 70.853
4402277.54 7490079.75 -5339.373745 -2.37E-10 269.38 70.499
4402347.061 7490079.75 -5313.946813 -2.61E-10 269.538 70.168
4402416.582 7490079.75 -5287.979939 -2.96E-10 269.713 69.859
4402486.102 7490079.75 -5261.563976 -3.42E-10 269.903 69.57
4402555.623 7490079.75 -5234.797889 -3.99E-10 270.109 69.3
4402625.143 7490079.75 -5207.779745 -4.65E-10 270.33 69.044
4402694.664 7490079.75 -5180.597161 -5.40E-10 270.566 68.798
4402764.184 7490079.75 -5153.315711 -6.20E-10 270.814 68.556
4402833.705 7490079.75 -5125.960693 -7.05E-10 271.074 68.312
4402903.225 7490079.75 -5098.499203 -7.92E-10 271.342 68.056
4402972.746 7490079.75 -5070.843851 -8.78E-10 271.617 67.781
4403042.267 7490079.75 -5042.886221 -9.61E-10 271.894 67.477
4403111.787 7490079.75 -5014.535088 -1.04E-09 272.169 67.137
4403181.308 7490079.75 -4985.728253 -1.11E-09 272.439 66.755
4403250.828 7490079.75 -4956.417251 -1.17E-09 272.697 66.328
4403320.349 7490079.75 -4926.545888 -1.21E-09 272.941 65.858
4403389.869 7490079.75 -4896.035101 -1.24E-09 273.166 65.348
4403459.39 7490079.75 -4864.776703 -1.25E-09 273.371 64.805
4403528.91 7490079.75 -4832.639391 -1.23E-09 273.552 64.238
4403598.431 7490079.75 -4799.482808 -1.20E-09 273.709 63.659
4403667.951 7490079.75 -4765.168717 -1.14E-09 273.841 63.082
4403737.472 7490079.75 -4729.574333 -1.05E-09 273.946 62.521
4403806.993 7490079.75 -4692.623738 -9.46E-10 274.025 61.989
4403876.513 7490079.75 -4654.325901 -8.24E-10 274.08 61.502
4403946.034 7490079.75 -4614.78404 -6.91E-10 274.113 61.069
4404015.554 7490079.75 -4574.169557 -5.53E-10 274.125 60.699
4404085.075 7490079.75 -4532.691145 -4.16E-10 274.119 60.398
4404154.595 7490079.75 -4490.578949 -2.87E-10 274.098 60.168
4404224.116 7490079.75 -4448.074882 -1.71E-10 274.065 60.008
4404293.636 7490079.75 -4405.420582 -6.88E-11 274.022 59.914
4404363.157 7490079.75 -4362.849284 1.71E-11 273.972 59.884
4404432.677 7490079.75 -4320.585771 8.84E-11 273.915 59.911
4404502.198 7490079.75 -4278.840236 1.50E-10 273.854 59.992
4404571.719 7490079.75 -4237.773509 2.09E-10 273.789 60.123
4404641.239 7490079.75 -4197.439116 2.76E-10 273.723 60.302
4404710.76 7490079.75 -4157.751743 3.65E-10 273.655 60.529
4404780.28 7490079.75 -4118.525703 4.87E-10 273.586 60.807
4404849.801 7490079.75 -4079.56321 6.53E-10 273.518 61.136
4404919.321 7490079.75 -4040.733507 8.69E-10 273.449 61.516
4404988.842 7490079.75 -4002.012662 1.14E-09 273.381 61.943
4405058.362 7490079.75 -3963.493965 1.45E-09 273.316 62.413
4405127.883 7490079.75 -3925.38382 1.81E-09 273.258 62.919
4405197.404 7490079.75 -3887.988191 2.18E-09 273.213 63.452
4405266.924 7490079.75 -3851.686215 2.55E-09 273.189 64.004
4405336.445 7490079.75 -3816.87115 2.88E-09 273.192 64.57
4405405.965 7490079.75 -3783.840169 3.13E-09 273.231 65.145
4405475.486 7490079.75 -3752.671192 3.29E-09 273.309 65.726
4405545.006 7490079.75 -3723.175029 3.35E-09 273.428 66.317
4405614.527 7490079.75 -3694.962198 3.32E-09 273.585 66.917
4405684.047 7490079.75 -3667.571542 3.23E-09 273.778 67.531
4405753.568 7490079.75 -3640.589139 3.12E-09 273.999 68.161
4405823.088 7490079.75 -3613.726904 3.05E-09 274.242 68.809
4405892.609 7490079.75 -3586.857782 3.06E-09 274.498 69.478
4405962.13 7490079.75 -3560.016921 3.22E-09 274.762 70.174
4406031.65 7490079.75 -3533.38793 3.54E-09 275.027 70.905
4406101.171 7490079.75 -3507.282414 4.04E-09 275.292 71.685
4406170.691 7490079.75 -3482.097187 4.73E-09 275.557 72.529
4406240.212 7490079.75 -3458.241174 5.57E-09 275.829 73.453
4406309.732 7490079.75 -3436.064149 6.49E-09 276.118 74.472
4406379.253 7490079.75 -3415.824488 7.42E-09 276.438 75.592
4406448.773 7490079.75 -3397.684934 8.25E-09 276.808 76.817
4406518.294 7490079.75 -3381.707689 8.87E-09 277.252 78.145
4406587.814 7490079.75 -3367.868607 9.19E-09 277.798 79.567
4406657.335 7490079.75 -3356.123428 9.13E-09 278.492 81.072
4406726.856 7490079.75 -3346.484718 8.69E-09 279.404 82.644
4406796.376 7490079.75 -3339.026988 7.89E-09 280.688 84.265
4406865.897 7490079.75 -3333.815612 6.82E-09 282.751 85.919
4406935.417 7490079.75 -3330.841087 5.56E-09 287.17 87.59
4407004.938 7490079.75 -3330.015855 4.19E-09 309.261 89.22
4407074.458 7490079.75 -3331.220566 2.77E-09 77.552 88.855
4407143.979 7490079.75 -3334.365913 1.33E-09 90.618 87.128
4407213.499 7490079.75 -3339.439418 -1.46E-10 94.166 85.324
4407283.02 7490079.75 -3346.505859 -1.67E-09 95.96 83.469
4407352.54 7490079.75 -3355.669368 -3.27E-09 97.109 81.571
4407422.061 7490079.75 -3367.05751 -4.94E-09 97.931 79.644
4407491.582 7490079.75 -3380.852632 -6.65E-09 98.551 77.706
4407561.102 7490079.75 -3397.310082 -8.33E-09 99.026 75.783
4407630.623 7490079.75 -3416.710441 -9.87E-09 99.389 73.903
4407700.143 7490079.75 -3439.279988 -1.11E-08 99.664 72.101
4407769.664 7490079.75 -3465.130878 -1.20E-08 99.874 70.411
4407839.184 7490079.75 -3494.220301 -1.22E-08 100.041 68.865
4407908.705 7490079.75 -3526.330261 -1.19E-08 100.186 67.493
4407978.225 7490079.75 -3561.105235 -1.08E-08 100.326 66.313
4408047.746 7490079.75 -3598.147488 -9.24E-09 100.475 65.338
4408117.267 7490079.75 -3637.098408 -7.20E-09 100.642 64.576
4408186.787 7490079.75 -3677.629954 -4.89E-09 100.833 64.028
4408256.308 7490079.75 -3719.332809 -2.52E-09 101.052 63.688
4408325.828 7490079.75 -3761.568949 -2.91E-10 101.304 63.55
4408395.349 7490079.75 -3803.405758 1.62E-09 101.588 63.603
4408464.869 7490079.75 -3843.713845 3.09E-09 101.904 63.832
4408534.39 7490079.75 -3881.413558 4.03E-09 102.243 64.216
4408603.91 7490079.75 -3915.775094 4.47E-09 102.593 64.734
4408673.431 7490079.75 -3946.630281 4.45E-09 102.934 65.358
4408742.951 7490079.75 -3974.364601 4.10E-09 103.244 66.06
4408812.472 7490079.75 -3999.69577 3.54E-09 103.499 66.814
4408881.993 7490079.75 -4023.40951 2.89E-09 103.678 67.593
4408951.513 7490079.75 -4046.204632 2.27E-09 103.762 68.376
4409021.034 7490079.75 -4068.639705 1.75E-09 103.745 69.15
4409090.554 7490079.75 -4091.100451 1.35E-09 103.626 69.908
4409160.075 7490079.75 -4113.766531 1.08E-09 103.417 70.657
4409229.595 7490079.75 -4136.611498 9.07E-10 103.136 71.413
4409299.116 7490079.75 -4159.45442 7.93E-10 102.798 72.202
4409368.636 7490079.75 -4182.044098 6.94E-10 102.418 73.061
4409438.157 7490079.75 -4204.132841 5.73E-10 102.009 74.039
4409507.677 7490079.75 -4225.493567 4.08E-10 101.591 75.191
4409577.198 7490079.75 -4245.868474 2.04E-10 101.205 76.585
4409646.719 7490079.75 -4264.900164 -9.37E-12 100.92 78.282
4409716.239 7490079.75 -4282.120675 -1.88E-10 100.856 80.333
4409785.76 7490079.75 -4297.016821 -2.90E-10 101.278 82.756
4409855.28 7490079.75 -4309.118508 -2.94E-10 103.105 85.527
4409924.801 7490079.75 -4318.049605 -2.15E-10 115.243 88.549
4409994.321 7490079.75 -4323.499051 -1.12E-10 263.046 88.057
4410063.842 7490079.75 -4325.047256 -5.60E-11 271.433 84.766
4410133.362 7490079.75 -4321.838751 9.65E-10 273.537 81.359
4410202.883 7490079.75 -4312.361265 1.58E-09 274.629 77.911
4410272.404 7490079.75 -4294.787255 5.79E-10 275.341 74.403
4410341.924 7490079.75 -4267.948271 -1.04E-09 275.771 70.837
4410411.445 7490079.75 -4232.25898 -1.51E-09 275.978 67.266
4410480.965 7490079.75 -4189.783371 -1.87E-09 276.12 63.901
4410550.486 7490079.75 -4143.488251 -2.07E-09 276.23 60.877
4410620.006 7490079.75 -4096.502338 -2.08E-09 276.33 58.344
4410689.527 7490079.75 -4051.864243 -1.93E-09 276.438 56.467
4410759.047 7490079.75 -4012.339926 -1.67E-09 276.576 55.435
4410828.568 7490079.75 -3979.767923 -1.38E-09 276.774 55.464
4410898.088 7490079.75 -3954.218654 -1.12E-09 277.089 56.8
4394977.883 7490258.86 -6256.503777 -6.79E-11 164.463 88.221
4395047.404 7490258.86 -6256.98076 -7.03E-11 166.671 88.258
4395116.924 7490258.86 -6257.364189 -7.34E-11 168.876 88.294
4395186.445 7490258.86 -6257.654018 -7.72E-11 171.148 88.328
4395255.965 7490258.86 -6257.851063 -8.15E-11 173.577 88.361
4395325.486 7490258.86 -6257.959111 -8.64E-11 176.264 88.393
4395395.006 7490258.86 -6257.983578 -9.17E-11 179.307 88.421
4395464.527 7490258.86 -6257.928268 -9.72E-11 182.78 88.446
4395534.047 7490258.86 -6257.792808 -1.03E-10 186.716 88.464
4395603.568 7490258.86 -6257.571309 -1.08E-10 191.102 88.473
4395673.088 7490258.86 -6257.252116 -1.14E-10 195.905 88.471
4395742.609 7490258.86 -6256.818453 -1.21E-10 200.844 88.457
4395812.13 7490258.86 -6256.248629 -1.31E-10 205.757 88.429
4395881.65 7490258.86 -6255.515509 -1.41E-10 210.737 88.385
4395951.171 7490258.86 -6254.588586 -1.51E-10 215.737 88.323
4396020.691 7490258.86 -6253.441027 -1.60E-10 220.64 88.242
4396090.212 7490258.86 -6252.056706 -1.68E-10 225.335 88.14
4396159.732 7490258.86 -6250.430101 -1.75E-10 229.732 88.018
4396229.253 7490258.86 -6248.559966 -1.81E-10 233.764 87.877
4396298.773 7490258.86 -6246.443451 -1.86E-10 237.397 87.718
4396368.294 7490258.86 -6244.073302 -1.88E-10 240.625 87.544
4396437.814 7490258.86 -6241.436891 -1.89E-10 243.462 87.357
4396507.335 7490258.86 -6238.517831 -1.89E-10 245.937 87.159
4396576.856 7490258.86 -6235.300208 -1.87E-10 248.087 86.953
4396646.376 7490258.86 -6231.771379 -1.84E-10 249.953 86.742
4396715.897 7490258.86 -6227.921896 -1.80E-10 251.57 86.527
4396785.417 7490258.86 -6223.747324 -1.74E-10 252.975 86.31
4396854.938 7490258.86 -6219.253223 -1.68E-10 254.198 86.092
4396924.458 7490258.86 -6214.456288 -1.61E-10 255.265 85.874
4396993.979 7490258.86 -6209.377824 -1.53E-10 256.197 85.658
4397063.499 7490258.86 -6204.035944 -1.46E-10 257.012 85.446
4397133.02 7490258.86 -6198.442873 -1.37E-10 257.726 85.238
4397202.54 7490258.86 -6192.605618 -1.29E-10 258.352 85.035
4397272.061 7490258.86 -6186.527 -1.21E-10 258.901 84.839
4397341.582 7490258.86 -6180.207944 -1.14E-10 259.386 84.651
4397411.102 7490258.86 -6173.65065 -1.06E-10 259.815 84.469
4397480.623 7490258.86 -6166.859738 -9.93E-11 260.198 84.296
4397550.143 7490258.86 -6159.841786 -9.29E-11 260.542 84.129
4397619.664 7490258.86 -6152.606497 -8.69E-11 260.853 83.969
4397689.184 7490258.86 -6145.168423 -8.15E-11 261.139 83.815
4397758.705 7490258.86 -6137.545083 -7.68E-11 261.402 83.666
4397828.225 7490258.86 -6129.752258 -7.27E-11 261.648 83.522
4397897.746 7490258.86 -6121.801395 -6.93E-11 261.878 83.383
4397967.267 7490258.86 -6113.700113 -6.67E-11 262.097 83.249
4398036.787 7490258.86 -6105.452649 -6.49E-11 262.306 83.118
4398106.308 7490258.86 -6097.059385 -6.39E-11 262.507 82.99
4398175.828 7490258.86 -6088.517316 -6.37E-11 262.702 82.864
4398245.349 7490258.86 -6079.821501 -6.43E-11 262.894 82.741
4398314.869 7490258.86 -6070.966273 -6.55E-11 263.084 82.618
4398384.39 7490258.86 -6061.94698 -6.73E-11 263.272 82.496
4398453.91 7490258.86 -6052.762635 -6.96E-11 263.46 82.374
4398523.431 7490258.86 -6043.416488 -7.20E-11 263.648 82.252
4398592.951 7490258.86 -6033.912733 -7.43E-11 263.836 82.131
4398662.472 7490258.86 -6024.252921 -7.63E-11 264.024 82.013
4398731.993 7490258.86 -6014.435732 -7.74E-11 264.212 81.899
4398801.513 7490258.86 -6004.458306 -7.73E-11 264.399 81.793
4398871.034 7490258.86 -5994.316471 -7.54E-11 264.583 81.698
4398940.554 7490258.86 -5984.005792 -7.12E-11 264.763 81.617
4399010.075 7490258.86 -5973.526133 -6.42E-11 264.937 81.555
4399079.595 7490258.86 -5962.887788 -5.37E-11 265.101 81.518
4399149.116 7490258.86 -5952.115234 -3.94E-11 265.253 81.51
4399218.636 7490258.86 -5941.247425 -2.16E-11 265.389 81.536
4399288.157 7490258.86 -5930.336299 -9.46E-13 265.51 81.598
4399357.677 7490258.86 -5919.44487 2.09E-11 265.615 81.694
4399427.198 7490258.86 -5908.645407 4.20E-11 265.708 81.823
4399496.719 7490258.86 -5898.018306 6.04E-11 265.792 81.979
4399566.239 7490258.86 -5887.653513 7.43E-11 265.87 82.155
4399635.76 7490258.86 -5877.654031 8.23E-11 265.949 82.343
4399705.28 7490258.86 -5868.132269 8.38E-11 266.033 82.533
4399774.801 7490258.86 -5859.186647 7.83E-11 266.128 82.715
4399844.321 7490258.86 -5850.862356 6.59E-11 266.237 82.878
4399913.842 7490258.86 -5843.121735 4.69E-11 266.367 83.012
4399983.362 7490258.86 -5835.846324 2.18E-11 266.516 83.106
4400052.883 7490258.86 -5828.866074 -8.53E-12 266.686 83.152
4400122.404 7490258.86 -5821.993556 -4.27E-11 266.873 83.143
